clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],sla level,successful rate
1529510342,48792,40352,4,201,650,0.01,0.01,0.03,1716,96.5379,0.0,0.5018,0.0,0.1171,0.0,1.2046,1.6391,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1742,79680208896,7429218304,408983552,87.2071,494512128,59996160,90.1742,79680208896,7429226496,68179791872,90.1742,79680208896,7429218304,68179791872,90.1742,79680208896,7429218304,7810621440,8371621888,5123960,4430496,3,207,3236,0.3,0.28,0.31,5778,74.9328,0.0,0.2351,0.0,6.9342,0.0,4.9824,13.0165,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5846,79680208896,7118921728,408983552,87.2071,494512128,59996160,90.5843,79680208896,7119085568,68489773056,90.5841,79680208896,7119237120,68489850880,90.5842,79680208896,7119159296,7761309696,8371621888,25286704,27636472,2,204,5591,1.98,2.1,2.08,10020,20.2514,0.0,0.119,0.0,21.3182,0.0,9.7536,48.6826,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8932,79680208896,6885535744,408983552,87.2071,494512128,59996160,90.8933,79680208896,6885494784,68723494912,90.8933,79680208896,6885515264,68723503104,90.8933,79680208896,6885507072,6641909760,8371621888,0,100.00%
1529510347,124720,622776,4,201,644,0.01,0.01,0.03,1502,96.5044,0.0,0.4684,0.0,0.1171,0.0,1.2042,1.7397,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1742,79680208896,7429226496,408983552,87.2071,494512128,59996160,90.1742,79680208896,7429226496,68179783680,90.1742,79680208896,7429226496,68179783680,90.1742,79680208896,7429226496,7810629632,8371621888,5091576,4389976,2,207,3261,0.28,0.27,0.31,5935,74.9203,0.0,0.2349,0.0,6.8636,0.0,4.8985,13.1544,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.584,79680208896,7119323136,408983552,87.2071,494512128,59996160,90.5839,79680208896,7119392768,68489457664,90.5837,79680208896,7119552512,68489535488,90.5838,79680208896,7119474688,7761616896,8371621888,25570088,28410120,6,204,5465,1.9,2.1,2.06,10169,20.5987,0.0,0.1361,0.0,20.9461,0.0,9.7466,48.6137,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8932,79680208896,6885580800,408983552,87.2071,494512128,59996160,90.8932,79680208896,6885552128,68723445760,90.8932,79680208896,6885564416,68723458048,90.8932,79680208896,6885556224,6641864704,8371621888,0,100.00%
1529510352,48264,64376,4,201,728,0.01,0.01,0.03,1513,96.535,0.0,0.4855,0.0,0.1004,0.0,1.1554,1.7077,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1741,79680208896,7429234688,408983552,87.2071,494512128,59996160,90.1741,79680208896,7429251072,68179775488,90.1741,79680208896,7429234688,68179783680,90.1742,79680208896,7429226496,7811502080,8371621888,5182600,5001096,5,207,3263,0.26,0.27,0.3,5774,74.9832,0.0,0.2012,0.0,6.7706,0.0,4.896,13.1433,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5836,79680208896,7119634432,408983552,87.2071,494512128,59996160,90.5834,79680208896,7119790080,68489060352,90.5832,79680208896,7119949824,68489138176,90.5833,79680208896,7119872000,7760957440,8371621888,25565016,27733096,3,204,5320,1.91,2.1,2.06,9913,20.405,0.0,0.1191,0.0,20.9702,0.0,9.6429,48.9195,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8931,79680208896,6885638144,408983552,87.2071,494512128,59996160,90.8931,79680208896,6885601280,68723380224,90.8931,79680208896,6885629952,68723396608,90.8931,79680208896,6885613568,6641930240,8371621888,0,100.00%
1529510357,99104,49776,2,201,616,0.01,0.01,0.03,1831,96.5344,0.0,0.5357,0.0,0.1005,0.0,1.1386,1.6742,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1741,79680208896,7429259264,408983552,87.2071,494512128,59996160,90.1741,79680208896,7429259264,68179759104,90.1741,79680208896,7429251072,68179759104,90.1741,79680208896,7429251072,7811391488,8371621888,5068416,4405136,3,207,3246,0.24,0.27,0.3,6250,75.319,0.0,0.2182,0.0168,6.745,0.0,4.7499,13.0223,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5831,79680208896,7120023552,408983552,87.2071,494512128,59996160,90.5829,79680208896,7120187392,68488671232,90.5827,79680208896,7120338944,68488749056,90.5828,79680208896,7120261120,7761199104,8371621888,25345432,27608800,4,204,5626,2.16,2.11,2.11,9859,20.5207,0.0,0.119,0.0,20.9461,0.0,9.6291,48.8352,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.893,79680208896,6885703680,408983552,87.2071,494512128,59996160,90.8931,79680208896,6885666816,68723322880,90.893,79680208896,6885687296,68723335168,90.8931,79680208896,6885675008,6638518272,8371621888,0,100.00%
1529510362,53056,47032,2,201,710,0.01,0.01,0.03,1577,96.5177,0.0,0.5188,0.0,0.1172,0.0,1.1717,1.6904,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1741,79680208896,7429267456,408983552,87.2071,494512128,59996160,90.1741,79680208896,7429267456,68179750912,90.1741,79680208896,7429259264,68179750912,90.1741,79680208896,7429259264,7811686400,8371621888,5127952,4402904,2,207,3234,0.22,0.27,0.29,5785,75.2391,0.0,0.2181,0.0168,6.8121,0.0,4.7635,12.9676,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5826,79680208896,7120420864,408983552,87.2071,494512128,59996160,90.5824,79680208896,7120572416,68488278016,90.5822,79680208896,7120732160,68488359936,90.5823,79680208896,7120650240,7760756736,8371621888,25432512,27522752,3,204,5503,2.22,2.12,2.13,10036,20.4631,0.0,0.0681,0.0,20.8673,0.0,9.6527,48.9441,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8929,79680208896,6885773312,408983552,87.2071,494512128,59996160,90.893,79680208896,6885732352,68723249152,90.8929,79680208896,6885761024,68723257344,90.8929,79680208896,6885752832,6641901568,8371621888,0,100.00%
1529510367,104576,521920,3,201,659,0.0,0.01,0.03,1902,96.4172,0.0,0.5357,0.0,0.1172,0.0,1.155,1.8078,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1741,79680208896,7429275648,408983552,87.2071,494512128,59996160,90.1741,79680208896,7429275648,68179734528,90.1741,79680208896,7429275648,68179742720,90.1741,79680208896,7429267456,7811567616,8371621888,5051816,4373656,3,207,3141,0.2,0.27,0.29,5950,75.2517,0.0,0.2181,0.0168,6.8277,0.0,4.833,12.9027,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5821,79680208896,7120814080,408983552,87.2071,494512128,59996160,90.5819,79680208896,7120953344,68487876608,90.5816,79680208896,7121129472,68487954432,90.5817,79680208896,7121055744,7760961536,8371621888,25466576,28415560,2,204,5468,2.29,2.12,2.14,10159,20.4221,0.0,0.0851,0.0,20.5582,0.0,9.7872,48.9869,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8928,79680208896,6885830656,408983552,87.2071,494512128,59996160,90.8929,79680208896,6885801984,68723187712,90.8929,79680208896,6885822464,68723200000,90.8929,79680208896,6885810176,6641741824,8371621888,0,100.00%
1529510372,50312,43848,2,201,711,0.0,0.01,0.03,1693,96.4668,0.0,0.4857,0.0,0.1172,0.0,1.1554,1.7752,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1741,79680208896,7429283840,408983552,87.2071,494512128,59996160,90.1741,79680208896,7429292032,68179726336,90.1741,79680208896,7429283840,68179734528,90.1741,79680208896,7429275648,7811452928,8371621888,5178920,4912648,2,207,3378,0.18,0.27,0.28,5717,75.1259,0.0,0.2011,0.0168,6.7338,0.0,4.8609,13.1702,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5815,79680208896,7121207296,408983552,87.2071,494512128,59996160,90.5813,79680208896,7121367040,68487479296,90.5811,79680208896,7121530880,68487557120,90.5812,79680208896,7121453056,7760584704,8371621888,25470072,27568616,4,204,5437,2.26,2.12,2.14,9922,20.5521,0.0,0.1022,0.0,20.5456,0.0,9.8313,49.1401,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8928,79680208896,6885900288,408983552,87.2071,494512128,59996160,90.8928,79680208896,6885863424,68723130368,90.8928,79680208896,6885879808,68723138560,90.8928,79680208896,6885871616,6641917952,8371621888,0,100.00%
1529510377,99544,39240,2,201,626,0.0,0.01,0.03,1642,96.4854,0.0,0.469,0.0,0.1339,0.0,1.1219,1.7755,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1741,79680208896,7429300224,408983552,87.2071,494512128,59996160,90.1741,79680208896,7429300224,68179718144,90.1741,79680208896,7429292032,68179718144,90.1741,79680208896,7429292032,7811612672,8371621888,5076400,4389832,2,207,3196,0.17,0.26,0.28,6083,74.866,0.0,0.2007,0.0168,6.8989,0.0,4.7555,13.33,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.581,79680208896,7121604608,408983552,87.2071,494512128,59996160,90.5808,79680208896,7121764352,68487090176,90.5806,79680208896,7121920000,68487168000,90.5807,79680208896,7121842176,7760842752,8371621888,25473176,27596936,5,204,5527,2.16,2.11,2.12,9860,20.1226,0.0,0.1192,0.0,20.4975,0.0,9.8877,49.4636,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8927,79680208896,6885961728,408983552,87.2071,494512128,59996160,90.8927,79680208896,6885920768,68723056640,90.8927,79680208896,6885953536,68723068928,90.8927,79680208896,6885941248,6641913856,8371621888,0,100.00%
1529510382,52944,64376,2,201,666,0.0,0.01,0.03,1718,96.5003,0.0,0.4687,0.0,0.1172,0.0,1.1388,1.7576,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429308416,408983552,87.2071,494512128,59996160,90.174,79680208896,7429308416,68179701760,90.174,79680208896,7429308416,68179709952,90.1741,79680208896,7429300224,7811477504,8371621888,5114480,4394232,3,207,3218,0.15,0.26,0.27,5712,74.7951,0.0,0.2004,0.0167,6.9254,0.0,4.8487,13.3623,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5805,79680208896,7122001920,408983552,87.2071,494512128,59996160,90.5803,79680208896,7122153472,68486692864,90.5801,79680208896,7122317312,68486770688,90.5802,79680208896,7122239488,7760089088,8371621888,25422664,27664448,2,204,5509,2.15,2.11,2.12,9874,20.1905,0.0,0.1361,0.0,20.3603,0.0,9.9337,49.4386,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8926,79680208896,6886027264,408983552,87.2071,494512128,59996160,90.8926,79680208896,6885990400,68722999296,90.8926,79680208896,6886010880,68723007488,90.8926,79680208896,6886002688,6642094080,8371621888,0,100.00%
1529510387,103912,507768,2,201,593,0.0,0.01,0.03,1430,96.434,0.0,0.4856,0.0,0.1172,0.0,1.1881,1.7917,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429316608,408983552,87.2071,494512128,59996160,90.174,79680208896,7429316608,68179693568,90.174,79680208896,7429316608,68179693568,90.174,79680208896,7429316608,7811485696,8371621888,5068688,4408776,3,207,3237,0.14,0.26,0.27,5866,74.4407,0.0,0.2005,0.0167,6.9461,0.0,4.9232,13.6508,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.58,79680208896,7122391040,408983552,87.2071,494512128,59996160,90.5798,79680208896,7122554880,68486299648,90.5795,79680208896,7122706432,68486377472,90.5797,79680208896,7122632704,7760306176,8371621888,25489560,28166344,3,204,5484,2.14,2.11,2.12,10246,20.2175,0.0,0.1189,0.0,20.4758,0.0,9.7979,49.4817,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8925,79680208896,6886088704,408983552,87.2071,494512128,59996160,90.8926,79680208896,6886047744,68722941952,90.8925,79680208896,6886068224,68722950144,90.8925,79680208896,6886060032,6641864704,8371621888,0,100.00%
1529510392,46632,41688,2,201,666,0.0,0.01,0.03,1894,96.5003,0.0,0.3683,0.0,0.1005,0.0,1.1721,1.7914,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429324800,408983552,87.2071,494512128,59996160,90.174,79680208896,7429337088,68179685376,90.174,79680208896,7429324800,68179685376,90.174,79680208896,7429324800,7811588096,8371621888,5147400,4868224,3,207,3272,0.21,0.27,0.26,5845,74.1304,0.0,0.2005,0.0167,7.0199,0.0,4.9632,13.6531,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5794,79680208896,7122792448,408983552,87.2071,494512128,59996160,90.5792,79680208896,7122948096,68485984256,90.5791,79680208896,7123025920,68485984256,90.5791,79680208896,7123025920,7759880192,8371621888,25417616,27601192,3,204,5423,2.53,2.14,2.2,9509,20.0442,0.0,0.1018,0.0,20.6932,0.0,9.7673,49.3976,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8924,79680208896,6886133760,408983552,87.2071,494512128,59996160,90.8925,79680208896,6886105088,68722876416,90.8924,79680208896,6886133760,68722884608,90.8925,79680208896,6886125568,6641864704,8371621888,0,100.00%
1529510397,121288,87016,2,201,610,0.0,0.01,0.03,1321,96.3347,0.0,0.5357,0.0,0.1005,0.0,1.1715,1.8246,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429337088,408983552,87.2071,494512128,59996160,90.174,79680208896,7429345280,68179673088,90.174,79680208896,7429337088,68179673088,90.174,79680208896,7429337088,7811506176,8371621888,5091216,4398864,2,207,3226,0.19,0.26,0.28,5997,74.1137,0.0,0.2007,0.0167,7.0032,0.0,4.9323,13.8963,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.579,79680208896,7123103744,408983552,87.2071,494512128,59996160,90.5788,79680208896,7123263488,68485586944,90.5786,79680208896,7123423232,68485664768,90.5787,79680208896,7123345408,7759618048,8371621888,25308184,27698192,5,204,5536,2.4,2.13,2.18,10027,20.129,0.0,0.1018,0.0,20.916,0.0,9.6878,49.0749,4294963200,100.0,4294963200,95.5595,99.7583,95.5595,95.5595,95.5595,90.8924,79680208896,6886191104,408983552,87.2071,494512128,59996160,90.8924,79680208896,6886154240,68722827264,90.8924,79680208896,6886182912,68722839552,90.8924,79680208896,6886170624,6641864704,8371621888,0,100.00%
1529510402,48312,42760,2,201,711,0.0,0.01,0.03,1512,96.2839,0.0,0.5523,0.0,0.1004,0.0,1.1714,1.908,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429353472,408983552,87.2071,494512128,59996160,90.174,79680208896,7429353472,68179664896,90.174,79680208896,7429345280,68179664896,90.174,79680208896,7429345280,7811522560,8371621888,5117008,4420792,2,207,3248,0.18,0.26,0.27,5901,73.8942,0.0,0.2001,0.0167,6.915,0.0,4.9933,14.0093,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5785,79680208896,7123501056,408983552,87.2071,494512128,59996160,90.5783,79680208896,7123660800,68485193728,90.5781,79680208896,7123816448,68485271552,90.5782,79680208896,7123738624,7759716352,8371621888,25527048,27565200,3,204,5512,2.45,2.14,2.19,9923,20.2037,0.0,0.1018,0.0,20.8899,0.0,9.7048,49.0835,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8923,79680208896,6886268928,408983552,87.2071,494512128,59996160,90.8923,79680208896,6886219776,68722757632,90.8923,79680208896,6886252544,68722769920,90.8923,79680208896,6886240256,6637817856,8371621888,0,100.00%
1529510407,101792,496112,2,201,664,0.0,0.01,0.03,1911,96.2684,0.0,0.5688,0.0,0.1171,0.0,1.2048,1.8234,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429361664,408983552,87.2071,494512128,59996160,90.174,79680208896,7429361664,68179648512,90.174,79680208896,7429361664,68179656704,90.174,79680208896,7429353472,7811465216,8371621888,5058336,4374128,2,207,3257,0.16,0.26,0.27,6057,73.8107,0.0,0.2004,0.0167,6.915,0.0,5.0777,13.8921,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.578,79680208896,7123890176,408983552,87.2071,494512128,59996160,90.5778,79680208896,7124045824,68484804608,90.5776,79680208896,7124205568,68484882432,90.5777,79680208896,7124127744,7760101376,8371621888,25564720,28209336,2,204,5557,2.25,2.13,2.15,10133,20.1495,0.0,0.085,0.0,21.0499,0.0,9.5222,49.252,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8922,79680208896,6886326272,408983552,87.2071,494512128,59996160,90.8922,79680208896,6886289408,68722692096,90.8922,79680208896,6886318080,68722712576,90.8922,79680208896,6886297600,6641991680,8371621888,0,100.00%
1529510412,48280,65096,2,201,674,0.0,0.01,0.02,1414,96.2709,0.0,0.5852,0.0,0.1171,0.0,1.2375,1.8392,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429369856,408983552,87.2071,494512128,59996160,90.174,79680208896,7429378048,68179640320,90.174,79680208896,7429369856,68179648512,90.174,79680208896,7429361664,7811538944,8371621888,5167792,4867904,3,207,3274,0.15,0.26,0.26,5754,73.6807,0.0,0.2172,0.0167,6.9529999999999985,0.0,5.2104,13.9683,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5775,79680208896,7124291584,408983552,87.2071,494512128,59996160,90.5773,79680208896,7124443136,68484407296,90.577,79680208896,7124602880,68484493312,90.5772,79680208896,7124516864,7758835712,8371621888,25412080,27650144,3,204,5481,2.07,2.11,2.12,10033,20.5747,0.0,0.085,0.0,20.7717,0.0,9.5781,49.0053,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8921,79680208896,6886391808,408983552,87.2071,494512128,59996160,90.8922,79680208896,6886346752,68722630656,90.8921,79680208896,6886379520,68722638848,90.8921,79680208896,6886371328,6642229248,8371621888,0,100.00%
1529510417,101656,49376,4,201,624,0.0,0.01,0.02,1913,96.287,0.0,0.535,0.0,0.1338,0.0,1.2709,1.8057,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.174,79680208896,7429378048,408983552,87.2071,494512128,59996160,90.1739,79680208896,7429386240,68179632128,90.174,79680208896,7429378048,68179632128,90.174,79680208896,7429378048,7811547136,8371621888,5064792,4401840,2,207,3219,0.38,0.27,0.26,6214,73.5648,0.0,0.217,0.0,6.9127,0.0,5.2570000000000014,14.002,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5769,79680208896,7124680704,408983552,87.2071,494512128,59996160,90.5767,79680208896,7124832256,68484014080,90.5765,79680208896,7124996096,68484091904,90.5766,79680208896,7124918272,7758839808,8371621888,25421320,27612272,2,204,5462,2.15,2.12,2.13,10160,20.5477,0.0,0.0849,0.0,20.5277,0.0,9.6039,49.2951,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.892,79680208896,6886449152,408983552,87.2071,494512128,59996160,90.8921,79680208896,6886416384,68722573312,90.892,79680208896,6886436864,68722581504,90.8921,79680208896,6886428672,6642049024,8371621888,0,100.00%
1529510422,40336,42856,2,201,689,0.0,0.01,0.02,1683,96.2889,0.0,0.5516,0.0,0.1338,0.0,1.2533,1.8218,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1739,79680208896,7429394432,408983552,87.2071,494512128,59996160,90.1739,79680208896,7429394432,68179615744,90.1739,79680208896,7429394432,68179623936,90.1739,79680208896,7429386240,7811567616,8371621888,5133744,4402008,2,207,3222,0.43,0.28,0.3,5685,73.7106,0.0,0.2172,0.0,6.8068,0.0,5.2254,14.0518,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5764,79680208896,7125073920,408983552,87.2071,494512128,59996160,90.5762,79680208896,7125233664,68483624960,90.576,79680208896,7125385216,68483702784,90.5761,79680208896,7125307392,7758458880,8371621888,25468200,27609544,3,204,5532,2.22,2.12,2.15,9613,20.5407,0.0,0.0851,0.0,20.6527,0.0,9.4218,49.2004,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8919,79680208896,6886514688,408983552,87.2071,494512128,59996160,90.892,79680208896,6886473728,68722507776,90.892,79680208896,6886502400,68722515968,90.892,79680208896,6886494208,6642114560,8371621888,0,100.00%
1529510427,105872,527848,4,201,626,0.0,0.01,0.02,1604,96.3081,0.0,0.5348,0.0,0.1337,0.0,1.2368,1.755,4171993088,97.1369,4294963200,95.472,99.7583,95.472,95.472,95.472,90.1739,79680208896,7429406720,408983552,87.2071,494512128,59996160,90.1739,79680208896,7429406720,68179603456,90.1739,79680208896,7429406720,68179615744,90.1739,79680208896,7429394432,7811579904,8371621888,5072888,4388040,2,207,3203,0.39,0.28,0.31,5964,73.8382,0.0,0.2175,0.0,6.7692,0.0,5.1162,13.822,4204634112,97.8969,4294963200,95.561,99.7583,95.561,95.561,95.561,90.5759,79680208896,7125463040,408983552,87.2071,494512128,59996160,90.5757,79680208896,7125614592,68483244032,90.5755,79680208896,7125770240,68483317760,90.5756,79680208896,7125692416,7758581760,8371621888,25196232,28026776,2,204,5473,2.28,2.13,2.16,10306,20.6198,0.0,0.0852,0.0,21.0464,0.0,9.3138,48.8503,4294963200,100.0,4294963200,95.5594,99.7583,95.5594,95.5594,95.5594,90.8919,79680208896,6886576128,408983552,87.2071,494512128,59996160,90.8919,79680208896,6886547456,68722446336,90.8919,79680208896,6886567936,68722454528,90.8919,79680208896,6886555648,6642020352,8371621888,0,100.00%
