clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],normal,bono_cpu,bono_mem,bono_io,homestead_cpu,homestead_mem,homestead_io,sprout_cpu,sprout_mem,sprout_io
1529579172,90424,49704,2,200,601,0.0000,16.9000,5.0700,1645,96.3396,0.0000,0.3846,0.0167,0.1337,0.0000,1.2036,1.9060,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433764864,408983552,87.2071,494512128,59996160,90.1681,79680208896,7433764864,68175245312,90.1681,79680208896,7433764864,68175245312,90.1681,79680208896,7433764864,7797919744,8371621888,2610112,1853792,2,210,1595,0.1600,7.4700,2.7500,4570,93.0604,0.0000,0.3994,0.0166,1.4630,0.0000,1.7955,3.7111,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9497,79680208896,7598936064,408983552,87.2071,494512128,59996160,89.9499,79680208896,7598817280,68010110976,89.9497,79680208896,7598895104,68010160128,89.9498,79680208896,7598850048,7653965824,8371621888,3716736,3277624,5,212,3319,0.2100,0.8700,0.2100,4313,76.9430,0.0000,0.3506,0.0000,10.4090,0.0000,3.2902,8.9024,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8048,79680208896,6952423424,408983552,87.2071,494512128,59996160,90.8047,79680208896,6952448000,68656603136,90.8048,79680208896,6952407040,68656615424,90.8048,79680208896,6952394752,2306928640,8371621888,0,0,0,0,0,0,0,0,1,0
1529579177,48496,65928,4,200,721,0.0000,16.8100,4.9900,1937,96.3402,0.0000,0.3510,0.0167,0.1671,0.0000,1.2036,1.9388,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433777152,408983552,87.2071,494512128,59996160,90.1681,79680208896,7433785344,68175224832,90.1681,79680208896,7433785344,68175224832,90.1681,79680208896,7433785344,7797932032,8371621888,2562136,1877920,3,210,2233,0.2200,7.4300,2.7200,4263,92.1735,0.0000,0.4156,0.0166,1.7599,0.0000,1.8774,4.2221,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9494,79680208896,7599136768,408983552,87.2071,494512128,59996160,89.9496,79680208896,7599017984,68009918464,89.9495,79680208896,7599091712,68009955328,89.9495,79680208896,7599054848,7654096896,8371621888,3873744,3422904,2,212,3382,0.1900,0.8700,0.2100,4125,76.7396,0.0000,0.3362,0.0000,10.4113,0.0000,3.3756,9.0312,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8047,79680208896,6952488960,408983552,87.2071,494512128,59996160,90.8046,79680208896,6952521728,68656541696,90.8047,79680208896,6952468480,68656553984,90.8047,79680208896,6952456192,2307026944,8371621888,0,0,0,0,0,0,0,0,1,0
1529579182,99392,50224,4,200,617,0.0000,16.7200,4.9100,1474,96.4035,0.0000,0.3678,0.0167,0.1839,0.0000,1.2197,1.8890,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433785344,408983552,87.2071,494512128,59996160,90.1681,79680208896,7433793536,68175216640,90.1681,79680208896,7433793536,68175216640,90.1681,79680208896,7433793536,7797616640,8371621888,2602584,1855752,2,210,2280,0.2100,7.3900,2.6700,4567,91.3224,0.0000,0.3644,0.0165,2.1164,0.0000,1.9722,4.6704,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9492,79680208896,7599333376,408983552,87.2071,494512128,59996160,89.9493,79680208896,7599210496,68009725952,89.9492,79680208896,7599288320,68009762816,89.9493,79680208896,7599247360,7653908480,8371621888,3914920,3388328,3,212,3324,0.4200,0.8800,0.2500,4388,76.1963,0.0000,0.3214,0.0000,10.2914,0.0000,3.3670,9.4137,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8046,79680208896,6952554496,408983552,87.2071,494512128,59996160,90.8046,79680208896,6952587264,68656467968,90.8046,79680208896,6952542208,68656476160,90.8046,79680208896,6952534016,2306973696,8371621888,0,0,0,0,0,0,0,0,1,0
1529579187,61632,483720,2,200,750,0.0000,16.6300,4.8200,1876,96.4560,0.0000,0.3511,0.0167,0.1838,0.0000,1.1873,1.9228,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433793536,408983552,87.2071,494512128,59996160,90.1681,79680208896,7433801728,68175208448,90.1681,79680208896,7433801728,68175208448,90.1681,79680208896,7433801728,7797821440,8371621888,2576840,2309576,2,210,2223,0.1900,7.3500,2.6300,4182,90.1637,0.0000,0.3629,0.0165,2.4543,0.0000,2.1958,5.4273,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9489,79680208896,7599525888,408983552,87.2071,494512128,59996160,89.9491,79680208896,7599415296,68009521152,89.9490,79680208896,7599489024,68009558016,89.9490,79680208896,7599452160,7653978112,8371621888,3882896,3849344,2,212,3306,0.3800,0.8800,0.2500,4314,75.6865,0.0000,0.3393,0.0154,10.0510,0.0000,3.4398,9.8874,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8045,79680208896,6952632320,408983552,87.2071,494512128,59996160,90.8045,79680208896,6952660992,68656398336,90.8045,79680208896,6952611840,68656410624,90.8045,79680208896,6952599552,2307178496,8371621888,0,0,0,0,0,0,0,0,1,0
1529579192,126176,94768,2,200,636,0.0000,16.5400,4.7400,1739,96.4393,0.0000,0.2842,0.0000,0.1839,0.0000,1.2036,1.8723,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433801728,408983552,87.2071,494512128,59996160,90.1681,79680208896,7433809920,68175200256,90.1681,79680208896,7433809920,68175200256,90.1681,79680208896,7433809920,7797702656,8371621888,2637272,1904464,2,210,2293,0.1700,7.3200,2.5800,4778,89.0334,0.0000,0.3623,0.0164,2.9064,0.0000,2.3547,5.7797,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9487,79680208896,7599693824,408983552,87.2071,494512128,59996160,89.9488,79680208896,7599607808,68009361408,89.9488,79680208896,7599648768,68009402368,89.9488,79680208896,7599607808,7653404672,8371621888,3944896,3434680,3,212,3397,0.3500,0.8700,0.2400,4139,75.1160,0.0000,0.3085,0.0154,10.1420,0.0000,3.4249,10.7066,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8044,79680208896,6952685568,408983552,87.2071,494512128,59996160,90.8044,79680208896,6952714240,68656336896,90.8044,79680208896,6952673280,68656336896,90.8044,79680208896,6952673280,2307080192,8371621888,0,0,0,0,0,0,0,0,1,0
1529579197,48640,41824,2,200,696,0.0000,16.5400,4.6600,1537,96.4226,0.0000,0.3176,0.0000,0.1839,0.0000,1.2366,1.8720,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433818112,408983552,87.2071,494512128,59996160,90.1681,79680208896,7433818112,68175183872,90.1681,79680208896,7433826304,68175192064,90.1681,79680208896,7433818112,7797719040,8371621888,1262632,935816,2,210,2166,0.2400,7.2800,2.5600,2309,87.9534,0.0000,0.3609,0.0164,3.1127,0.0000,2.4774,6.2172,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9486,79680208896,7599800320,408983552,87.2071,494512128,59996160,89.9486,79680208896,7599759360,68009218048,89.9486,79680208896,7599792128,68009242624,89.9486,79680208896,7599767552,7654162432,8371621888,3711296,2668336,3,212,2779,0.3200,0.8700,0.2400,3912,74.9612,0.0000,0.3096,0.0155,10.1905,0.0000,3.4542,11.1283,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8043,79680208896,6952742912,408983552,87.2071,494512128,59996160,90.8043,79680208896,6952742912,68656279552,90.8044,79680208896,6952730624,68656283648,90.8044,79680208896,6952726528,2307006464,8371621888,0,0,0,0,0,0,0,0,1,0
1529579202,100448,48760,2,200,635,0.0000,16.4500,4.5900,1924,96.3539,0.0000,0.3512,0.0000,0.1839,0.0000,1.2370,1.8398,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433826304,408983552,87.2071,494512128,59996160,90.1681,79680208896,7433826304,68175175680,90.1681,79680208896,7433834496,68175175680,90.1681,79680208896,7433834496,7797727232,8371621888,513544,361280,3,210,913,0.2200,7.2400,2.5100,2442,87.7233,0.0000,0.3768,0.0000,3.1439,0.0000,2.5229,6.3237,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9485,79680208896,7599841280,408983552,87.2071,494512128,59996160,89.9485,79680208896,7599824896,68009172992,89.9485,79680208896,7599837184,68009181184,89.9485,79680208896,7599828992,7654060032,8371621888,3278504,1724496,6,212,2627,0.3000,0.8600,0.2400,3294,74.8216,0.0000,0.3106,0.0155,10.1071,0.0000,3.3985,11.1819,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8043,79680208896,6952755200,408983552,87.2071,494512128,59996160,90.8043,79680208896,6952763392,68656254976,90.8043,79680208896,6952755200,68656254976,90.8043,79680208896,6952755200,2307072000,8371621888,0,0,0,0,0,0,0,0,1,0
1529579207,54112,529680,2,200,727,0.0000,16.3600,4.5100,1584,96.3868,0.0000,0.4181,0.0000,0.1840,0.0000,1.2207,1.8398,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1681,79680208896,7433834496,408983552,87.2071,494512128,59996160,90.1680,79680208896,7433842688,68175167488,90.1680,79680208896,7433842688,68175167488,90.1680,79680208896,7433842688,7797735424,8371621888,348712,747224,2,210,1025,0.2000,7.2000,2.4700,1615,87.4754,0.0000,0.3765,0.0164,3.1603,0.0000,2.4885,6.5150,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9484,79680208896,7599882240,408983552,87.2071,494512128,59996160,89.9485,79680208896,7599857664,68009144320,89.9485,79680208896,7599865856,68009148416,89.9485,79680208896,7599861760,7654256640,8371621888,3167328,2097272,2,212,2614,0.2700,0.8600,0.2300,2957,74.6542,0.0000,0.3106,0.0155,10.1787,0.0000,3.4590,11.2888,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8043,79680208896,6952771584,408983552,87.2071,494512128,59996160,90.8043,79680208896,6952783872,68656238592,90.8043,79680208896,6952771584,68656238592,90.8043,79680208896,6952771584,2306961408,8371621888,0,0,0,0,0,0,0,0,1,0
1529579212,100288,58336,2,200,596,0.0000,16.2700,4.4400,1926,96.3366,0.0000,0.4183,0.0000,0.1673,0.0000,1.2046,1.8072,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1680,79680208896,7433842688,408983552,87.2071,494512128,59996160,90.1680,79680208896,7433850880,68175159296,90.1680,79680208896,7433850880,68175159296,90.1680,79680208896,7433850880,7797747712,8371621888,281568,198128,2,210,817,0.1900,7.1600,2.4300,1965,87.4100,0.0000,0.3929,0.0164,3.1767,0.0000,2.4889,6.5652,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9484,79680208896,7599902720,408983552,87.2071,494512128,59996160,89.9484,79680208896,7599886336,68009119744,89.9484,79680208896,7599890432,68009119744,89.9484,79680208896,7599890432,7654027264,8371621888,3181576,1534192,2,212,2521,0.4100,0.8600,0.2600,3277,74.2910,0.0000,0.3104,0.0155,10.4855,0.0000,3.4001,11.4060,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8043,79680208896,6952792064,408983552,87.2071,494512128,59996160,90.8043,79680208896,6952792064,68656218112,90.8043,79680208896,6952792064,68656226304,90.8043,79680208896,6952783872,2306904064,8371621888,0,0,0,0,0,0,0,0,1,0
1529579217,48640,41320,2,200,722,0.0000,16.1000,4.3600,1787,96.4537,0.0000,0.4349,0.0000,0.1506,0.0000,1.2546,1.7896,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1680,79680208896,7433863168,408983552,87.2071,494512128,59996160,90.1680,79680208896,7433863168,68175134720,90.1680,79680208896,7433875456,68175134720,90.1680,79680208896,7433875456,7797768192,8371621888,229328,185560,2,210,761,0.1700,7.1200,2.3900,1607,87.4079,0.0000,0.5574,0.0164,3.1619,0.0000,2.4410,6.4918,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9484,79680208896,7599931392,408983552,87.2071,494512128,59996160,89.9484,79680208896,7599915008,68009091072,89.9484,79680208896,7599919104,68009095168,89.9484,79680208896,7599915008,7654055936,8371621888,3114624,1504280,2,212,2563,0.3800,0.8600,0.2600,3024,74.3101,0.0000,0.2479,0.0155,10.5981,0.0000,3.4114,11.5259,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8043,79680208896,6952804352,408983552,87.2071,494512128,59996160,90.8042,79680208896,6952816640,68656205824,90.8043,79680208896,6952804352,68656218112,90.8043,79680208896,6952792064,2306752512,8371621888,0,0,0,0,0,0,0,0,1,0
1529579222,100520,72112,2,200,626,0.0000,16.0100,4.2900,1701,96.4041,0.0000,0.4015,0.0000,0.1506,0.0000,1.2379,1.7564,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1680,79680208896,7433875456,408983552,87.2071,494512128,59996160,90.1680,79680208896,7433875456,68175126528,90.1680,79680208896,7433883648,68175126528,90.1680,79680208896,7433883648,7798427648,8371621888,261792,205848,2,210,728,0.1600,7.0900,2.3500,1907,87.3198,0.0000,0.5573,0.0164,3.1470,0.0000,2.4590,6.4252,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9484,79680208896,7599951872,408983552,87.2071,494512128,59996160,89.9484,79680208896,7599935488,68009066496,89.9484,79680208896,7599943680,68009070592,89.9484,79680208896,7599939584,7653953536,8371621888,3163640,1528264,4,212,2554,0.3500,0.8500,0.2500,2949,74.2910,0.0000,0.1705,0.0155,10.4912,0.0000,3.4109,11.5933,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8042,79680208896,6952824832,408983552,87.2071,494512128,59996160,90.8042,79680208896,6952828928,68656193536,90.8042,79680208896,6952816640,68656193536,90.8042,79680208896,6952816640,2306772992,8371621888,0,0,0,0,0,0,0,0,1,0
1529579227,52864,490776,6,200,694,0.0000,15.9300,4.2200,1888,96.4363,0.0000,0.4015,0.0000,0.1673,0.0000,1.2711,1.7230,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1680,79680208896,7433883648,408983552,87.2071,494512128,59996160,90.1680,79680208896,7433891840,68175118336,90.1680,79680208896,7433891840,68175118336,90.1680,79680208896,7433891840,7798431744,8371621888,232368,626792,5,210,753,0.1400,7.0500,2.3100,1603,87.4590,0.0000,0.5576,0.0164,3.0194,0.0000,2.4274,6.4283,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9483,79680208896,7599976448,408983552,87.2071,494512128,59996160,89.9483,79680208896,7599968256,68009033728,89.9483,79680208896,7599976448,68009037824,89.9483,79680208896,7599972352,7653982208,8371621888,3112280,1976728,4,212,2516,0.3200,0.8500,0.2500,3057,74.8447,0.0000,0.1862,0.0155,10.2266,0.0000,3.4242,11.5576,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8042,79680208896,6952845312,408983552,87.2071,494512128,59996160,90.8042,79680208896,6952857600,68656177152,90.8042,79680208896,6952833024,68656181248,90.8042,79680208896,6952828928,2306723840,8371621888,0,0,0,0,0,0,0,0,1,0
1529579232,98960,48784,4,200,570,0.0000,15.8400,4.1500,1377,96.5021,0.0000,0.4016,0.0000,0.1507,0.0000,1.2548,1.7403,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1680,79680208896,7433900032,408983552,87.2071,494512128,59996160,90.1680,79680208896,7433900032,68175101952,90.1680,79680208896,7433908224,68175110144,90.1680,79680208896,7433900032,7798439936,8371621888,282792,183080,3,210,794,0.1300,7.0100,2.2700,1936,87.9763,0.0000,0.4933,0.0164,2.5514,0.0000,2.3512,5.7556,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9483,79680208896,7600005120,408983552,87.2071,494512128,59996160,89.9483,79680208896,7599988736,68009017344,89.9483,79680208896,7599992832,68009017344,89.9483,79680208896,7599992832,7653875712,8371621888,3162128,1516848,2,212,2558,0.2900,0.8400,0.2400,3153,75.7373,0.0000,0.1864,0.0155,10.1242,0.0000,3.3861,11.0127,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8042,79680208896,6952857600,408983552,87.2071,494512128,59996160,90.8042,79680208896,6952865792,68656152576,90.8042,79680208896,6952857600,68656152576,90.8042,79680208896,6952857600,2307575808,8371621888,0,0,0,0,0,0,0,0,1,0
1529579237,42744,67392,2,200,736,0.0000,15.7500,4.0800,1856,96.5009,0.0000,0.4017,0.0000,0.1339,0.0000,1.2385,1.6907,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1680,79680208896,7433908224,408983552,87.2071,494512128,59996160,90.1679,79680208896,7433916416,68175089664,90.1679,79680208896,7433920512,68175089664,90.1679,79680208896,7433920512,7798448128,8371621888,221272,206152,2,210,748,0.1200,6.9700,2.2300,1504,89.3645,0.0000,0.5273,0.0165,2.2585,0.0000,2.1231,5.1409,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9482,79680208896,7600029696,408983552,87.2071,494512128,59996160,89.9483,79680208896,7600009216,68008984576,89.9483,79680208896,7600025600,68008984576,89.9483,79680208896,7600025600,7653908480,8371621888,3122544,1533360,2,212,2642,0.2700,0.8400,0.2400,2954,76.5776,0.0000,0.1864,0.0155,9.9938,0.0000,3.3732,10.2190,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8042,79680208896,6952878080,408983552,87.2071,494512128,59996160,90.8042,79680208896,6952882176,68656144384,90.8042,79680208896,6952865792,68656144384,90.8042,79680208896,6952865792,2306916352,8371621888,0,0,0,0,0,0,0,0,1,0
1529579242,118928,58056,2,200,583,0.0000,15.7500,4.0100,1414,96.4351,0.0000,0.4184,0.0000,0.1506,0.0000,1.2385,1.7071,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1679,79680208896,7433920512,408983552,87.2071,494512128,59996160,90.1679,79680208896,7433928704,68175081472,90.1679,79680208896,7433928704,68175081472,90.1679,79680208896,7433928704,7798333440,8371621888,280880,189032,2,210,691,0.1100,6.9300,2.2000,1957,90.3662,0.0000,0.5453,0.0165,1.8702,0.0000,1.9987,4.6596,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9482,79680208896,7600046080,408983552,87.2071,494512128,59996160,89.9482,79680208896,7600029696,68008968192,89.9482,79680208896,7600041984,68008976384,89.9482,79680208896,7600033792,7653912576,8371621888,3181624,1504648,2,212,2548,0.2500,0.8300,0.2300,3065,77.4845,0.0000,0.2020,0.0155,10.0264,0.0000,3.3416,9.5401,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8042,79680208896,6952890368,408983552,87.2071,494512128,59996160,90.8042,79680208896,6952890368,68656119808,90.8042,79680208896,6952890368,68656119808,90.8042,79680208896,6952890368,2306719744,8371621888,0,0,0,0,0,0,0,0,1,0
1529579247,54408,493040,2,200,694,0.0000,15.6700,3.9400,1555,96.4668,0.0000,0.5188,0.0000,0.1172,0.0000,1.2383,1.6904,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1679,79680208896,7433936896,408983552,87.2071,494512128,59996160,90.1679,79680208896,7433936896,68175073280,90.1679,79680208896,7433936896,68175073280,90.1679,79680208896,7433936896,7798349824,8371621888,231504,642440,2,210,792,0.1000,6.9000,2.1600,1561,91.4073,0.0000,0.6969,0.0166,1.5300,0.0000,1.8061,3.8825,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9482,79680208896,7600074752,408983552,87.2071,494512128,59996160,89.9482,79680208896,7600058368,68008947712,89.9482,79680208896,7600062464,68008951808,89.9482,79680208896,7600058368,7653949440,8371621888,3122960,1956568,2,212,2537,0.2300,0.8300,0.2300,3227,78.1216,0.0000,0.2015,0.0000,10.0294,0.0000,3.2443,8.8203,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8041,79680208896,6952902656,408983552,87.2071,494512128,59996160,90.8041,79680208896,6952902656,68656107520,90.8041,79680208896,6952902656,68656119808,90.8042,79680208896,6952890368,2306850816,8371621888,0,0,0,0,0,0,0,0,1,0
1529579252,101992,73928,2,200,670,0.0000,15.5900,3.8800,2137,96.5494,0.0000,0.4689,0.0000,0.1340,0.0000,1.2726,1.6410,4172292096,97.1438,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1679,79680208896,7433945088,408983552,87.2071,494512128,59996160,90.1679,79680208896,7433945088,68175065088,90.1679,79680208896,7433945088,68175065088,90.1679,79680208896,7433945088,7798358016,8371621888,272768,209352,2,210,731,0.0900,6.8600,2.1200,2020,92.7811,0.0000,0.6996,0.0167,0.9190,0.0000,1.5646,3.2317,4205064192,97.9069,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9482,79680208896,7600091136,408983552,87.2071,494512128,59996160,89.9482,79680208896,7600078848,68008927232,89.9482,79680208896,7600082944,68008931328,89.9482,79680208896,7600078848,7653965824,8371621888,3168688,1540096,2,212,2618,0.2100,0.8200,0.2300,3093,78.9767,0.0000,0.2170,0.0000,10.0000,0.0000,3.1898,7.9833,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8041,79680208896,6952919040,408983552,87.2071,494512128,59996160,90.8041,79680208896,6952927232,68656091136,90.8041,79680208896,6952919040,68656095232,90.8041,79680208896,6952914944,2306957312,8371621888,0,0,0,0,0,0,0,0,1,0
